"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"USA300HOU_0691",2626.48820907611,0.0868156148241812,0.180231066486749,0.481690623689252,0.63002573781218,0.676723819458646
"USA300HOU_0692",29.6991334842473,-0.88304539047974,0.461983819647162,-1.91142060160064,0.0559505512800435,0.0725194826494477
"USA300HOU_0693",1522.89996766796,1.08930310683009,0.151894774792833,7.17143238347583,7.42170917783638e-13,1.96763297669318e-12
"USA300HOU_0694",2950.26623742695,1.14568174043698,0.155171276253301,7.38333645311247,1.54371263467695e-13,4.18784731935112e-13
"USA300HOU_0695",418.618352933351,1.08371887206012,0.187434202724055,5.7818629487575,7.3877885189359e-09,1.64493249761867e-08
"USA300HOU_0696",2824.51562570989,0.949477388920756,0.146572417794689,6.47787218909588,9.30250974718232e-11,2.26690587208812e-10
"USA300HOU_0697",1170.20765970323,0.948859139956089,0.153292835563762,6.18984661916189,6.02227859309094e-10,1.4213727171776e-09
"USA300HOU_0698",357.437737572334,-1.40015261426021,0.196374735707719,-7.1300038124261,1.00366147365299e-12,2.64261406654658e-12
"USA300HOU_0699",49.2407596627719,-0.949796064165257,0.442555933021436,-2.14616050378259,0.0318601754854834,0.0423172528849267
"USA300HOU_0700",891.118846139108,-0.9715553150028,0.151089838353482,-6.43031540433447,1.27339438776487e-10,3.08907517393592e-10
"USA300HOU_0701",1158.85229790468,0.0264008807103018,0.18596764473647,0.141964914099514,0.887107719431232,0.903610482624903
"USA300HOU_0702",246.227726795739,-1.69908999054129,0.236963086935754,-7.17027285773818,7.48484353458584e-13,1.98241216222052e-12
"USA300HOU_0703",2153.28692312683,1.6788926717288,0.151985603864585,11.0463927440434,2.2820115025224e-28,1.06480641065523e-27
"USA300HOU_0704",1087.00865851421,1.35590834847138,0.168493717626221,8.04723385283282,8.46862710164713e-16,2.52740005714341e-15
"USA300HOU_0705",2844.2979073496,1.93067880609792,0.201435152056898,9.58461711564905,9.28012059695071e-22,3.45333752588332e-21
"USA300HOU_0706",3067.85771825699,-2.02251403344677,0.140050544149461,-14.4413150675685,2.84364182908981e-47,2.15522345408135e-46
"USA300HOU_0707",2077.32286019048,-0.458331753215163,0.187599265360623,-2.44314258019139,0.0145599837459313,0.0203885367381699
"USA300HOU_0708",2597.43663298425,0.143125608236656,0.159351336143851,0.898176392493204,0.369091517099629,0.419429284361841
"USA300HOU_0709",19400.5440780929,-1.50681921834997,0.168706056911179,-8.93162489799216,4.19796757740726e-19,1.41853236904077e-18
"USA300HOU_0710",1525.71036247342,-0.462000648248709,0.153428872207013,-3.01117150639912,0.0026024181612433,0.00395149288433264
"USA300HOU_0711",1783.94273812142,-0.470304698812585,0.14170069553713,-3.31900063743407,0.000903402231903702,0.00142662047569019
"USA300HOU_0712",399.126441646295,0.0604643121294751,0.198208563575496,0.305053984745945,0.760325036644559,0.794683316446183
"USA300HOU_0713",1940.42377713249,1.03358476618442,0.161912007726052,6.38362021878695,1.72949702682531e-10,4.16912895145761e-10
"USA300HOU_0714",2810.23005869502,1.14279801975721,0.161435839621575,7.07896104381815,1.45239202662589e-12,3.79801930549441e-12
"USA300HOU_0715",421.325486740638,0.140639375586908,0.170982634346509,0.82253602024807,0.410771894933913,0.462302821396676
"USA300HOU_0716",661.627475216995,0.181847871812975,0.173460755495344,1.04835166486898,0.294476614225021,0.340698902960643
"USA300HOU_0717",550.0589109347,0.508919934752259,0.17833143299045,2.85378705379165,0.00432014786890058,0.00643942040681126
"USA300HOU_0718",1933.09905200997,1.24342584583145,0.182150381547665,6.82636970214675,8.70903211487337e-12,2.21272094358004e-11
"USA300HOU_0719",657.462479593043,-0.465475871187759,0.230809393939585,-2.01671111926059,0.0437256688769263,0.0574233820835993
"USA300HOU_0720",254.36525907067,1.02906060514938,0.202533306684013,5.08094506527212,3.75561724380078e-07,7.58188191506208e-07
"USA300HOU_0721",8605.22977768651,3.27644735991818,0.568416139210561,5.76417018079156,8.20605817343685e-09,1.82409727252121e-08
"USA300HOU_0722",12126.689390691,4.5979710043214,0.245794056267546,18.7065996393197,4.37408327039391e-78,6.2423752204611e-77
"USA300HOU_0723",61272.6371012164,5.8446137359676,0.184627186753687,31.6563006712817,6.21092850679252e-220,4.50376248208766e-218
"USA300HOU_0724",770.684517395097,-0.404821797885096,0.166397399214566,-2.43286132953969,0.0149800367258172,0.0209221439538613
"USA300HOU_0725",5728.54702705905,0.234094024453935,0.152251791038105,1.53754529163697,0.124159832818353,0.153018296486744
"USA300HOU_0726",716.020326733667,1.66649427584665,0.189888194479122,8.77618685257382,1.69110768528062e-18,5.59462628804921e-18
"USA300HOU_0727",1887.43252595271,1.95666811356221,0.158522025114599,12.3431940271246,5.30104205162564e-35,3.05208064903682e-34
"USA300HOU_0728",4523.80323251554,-0.31859779773893,0.130604683224789,-2.43940561603429,0.0147114451388645,0.0205684248606428
"USA300HOU_0729",2593.30981544962,-0.321493080748526,0.148143758935575,-2.17014259026827,0.0299960455903666,0.0400195874286194
"USA300HOU_0730",1098.26774875482,-0.469395174032794,0.171108361092284,-2.74326263799368,0.00608320095059746,0.00892846178908806
"USA300HOU_0731",1511.12977925641,1.14889547135675,0.228948180838698,5.01814632091872,5.21724351491387e-07,1.04228327256247e-06
"USA300HOU_0732",1273.24666768691,0.664118774938356,0.153572162204002,4.32447368980945,1.52896449482777e-05,2.78682862746122e-05
"USA300HOU_0733",988.01700873058,-0.538832069863419,0.149827826364748,-3.59634176732738,0.000322723739302973,0.000527325086814785
"USA300HOU_0734",390.903585586219,-0.623687052550155,0.19300418610235,-3.23146904295337,0.00123155663484981,0.00192781006493702
"USA300HOU_0735",474.105602976357,-1.81313944607252,0.200068367941712,-9.06259927406796,1.27378276616998e-19,4.40975375694717e-19
"USA300HOU_0736",115.827667261203,-0.96890097653586,0.326503725711341,-2.96750358491301,0.00300228781468065,0.00452790230848128
"USA300HOU_0737",425.981549322247,-0.653600192234129,0.185417535872063,-3.5250182198792,0.000423453665408107,0.000686066536406976
"USA300HOU_0738",357.094715698619,-0.426384351133901,0.204238013591091,-2.08768359835096,0.0368263853256361,0.0486006846181415
"USA300HOU_0739",314.942075778165,-0.912484908599048,0.197221236147062,-4.6267071762933,3.71525209620736e-06,7.05450911119911e-06
"USA300HOU_0740",966.863683946212,-0.926332732788937,0.162982909582067,-5.68361882337425,1.31874024740325e-08,2.8977723863906e-08
"USA300HOU_0741",1514.14085661929,-0.901657930961826,0.151847215885671,-5.93792863242685,2.88645633197065e-09,6.58534212472556e-09
"USA300HOU_0742",33971.8307257737,-0.108328518346604,0.128299056373195,-0.844343843274257,0.398477293037555,0.449964047651414
"USA300HOU_0743",3508.10156745287,0.22935950775273,0.147595369141521,1.55397495928758,0.120190389770814,0.148330642021663
"USA300HOU_0744",4623.02947791108,-0.0617115627676654,0.158605190848771,-0.389089174430029,0.697210181329919,0.739373484785839
"USA300HOU_0745",1223.18649203025,1.5241423706883,0.154626123586159,9.85695259856293,6.39611902795527e-23,2.46209287690158e-22
"USA300HOU_0746",3288.41643391075,1.99531379952793,0.159616375487294,12.500683551023,7.40121393561738e-36,4.46234988522729e-35
"USA300HOU_0747",1577.57429044953,2.18729074194165,0.193850919821596,11.2833652992446,1.58561851259551e-29,7.65146487283048e-29
"USA300HOU_0748",1517.6513646625,0.647014634930167,0.156049869103648,4.14620427845679,3.38032270137033e-05,6.00622901177258e-05
"USA300HOU_0749",1510.6547718368,1.32296899222514,0.196919153812725,6.71833575662894,1.83811768534763e-11,4.61334869016622e-11
"USA300HOU_0750",25.0819189875872,-0.119431514286125,0.517037749351472,-0.230991865557069,0.817321121505907,0.845621956878044
"USA300HOU_0751",10712.6089226518,-2.67749204824679,0.146727389295125,-18.2480725726083,2.14339046479395e-74,2.87535830852108e-73
"USA300HOU_0752",886.25624356372,-1.92389603413264,0.157830187445614,-12.1896581716701,3.52898520329237e-34,1.98080905866808e-33
"USA300HOU_0753",1249.00661622741,-2.51175424591367,0.151247375274022,-16.6069278317261,6.20927914985916e-62,6.53313567022436e-61
"USA300HOU_0754",2502.97760620462,-0.168889580459044,0.16840891226641,-1.00285417313232,0.315931226345922,0.363016479779918
"USA300HOU_0755",19972.6414651982,0.482136723957598,0.139687766446365,3.45153148499028,0.000557414717207107,0.00089607171136409
"USA300HOU_0756",11716.9222667426,-0.205178582117267,0.137789072544471,-1.48907731453847,0.136467010762143,0.166882857736933
"USA300HOU_0757",21.4426721589446,-0.250702065450915,0.550739017990613,-0.455210285201163,0.648957961772774,0.694271957261668
"USA300HOU_0758",3.28039159594056,-1.60325891812383,1.36687741155568,-1.17293541071772,0.240821707961181,0.283263762586519
"USA300HOU_0759",740.631693931697,2.2104548374069,0.159880206270625,13.8256941804623,1.7838328258275e-43,1.24636027908729e-42
"USA300HOU_0760",687.446050960674,2.2284284501405,0.197093230543929,11.3064687406593,1.2189727688033e-29,5.91411200488113e-29
"USA300HOU_0761",698.133883846273,2.10315774188796,0.204914412138072,10.2635911254053,1.02810689020059e-24,4.19211365715527e-24
"USA300HOU_0762",6028.88428790647,3.1152887871935,0.190670891036483,16.33856521181,5.24732158444992e-60,5.31266558908646e-59
"USA300HOU_0763",637.897579355989,-0.67826694807565,0.167937243503325,-4.03881196288792,5.37226091677001e-05,9.42076865339473e-05
"USA300HOU_0764",1354.2401515654,-0.920280939645175,0.153780132542029,-5.9843942415231,2.17196657992029e-09,4.98920062836142e-09
"USA300HOU_0765",14.3106286328348,-3.41037590881407,0.84494529460167,-4.03620912573023,5.43217998557987e-05,9.51962044501031e-05
"USA300HOU_0766",299.629625861419,-2.10315620199749,0.252255385361765,-8.33740853136318,7.59363476545754e-17,2.35806968469011e-16
"USA300HOU_0767",572.339393520035,-0.536437133531044,0.174329455370347,-3.07714569744644,0.00208993122279552,0.00320233322145082
"USA300HOU_0768",1561.89842920227,-1.94432438358851,0.161577356119336,-12.0333964503819,2.37198043674791e-33,1.29878030852952e-32
"USA300HOU_0769",3998.90327463959,1.18718977367022,0.16181885103722,7.33653567591545,2.19193404897309e-13,5.91645780019597e-13
"USA300HOU_0770",4049.37622602815,0.367196013616785,0.148661097412962,2.47002087302476,0.0135105168614127,0.0189585338593987
"USA300HOU_0771",395.646039446935,-0.412318937508459,0.173139549518361,-2.38142549553494,0.01724577896407,0.0238876742181723
"USA300HOU_0772",399.702906614386,-1.43723987431241,0.186820797876379,-7.69314707275498,1.43559330883956e-14,4.04327659731144e-14
"USA300HOU_0773",2765.76049146347,-1.77934119832789,0.156141522725462,-11.3956951826097,4.39309431214766e-30,2.17466273791368e-29
"USA300HOU_0774",2278.39481047907,-1.52900510766295,0.147704213704888,-10.3518042533159,4.10672528774074e-25,1.70562599798892e-24
"USA300HOU_0775",2437.29382616246,2.02600916623739,0.170457287004077,11.8857292747416,1.40404232627849e-32,7.47429674881981e-32
"USA300HOU_0776",4695.49863498067,-1.3961274492346,0.148244921809817,-9.41770842596337,4.61039904070852e-21,1.66483184740525e-20
"USA300HOU_0777",335.303289595194,-1.94396762546469,0.209429495468932,-9.28220555138121,1.66006026723766e-20,5.87591252902195e-20
"USA300HOU_0778",181.781424393225,-1.15164872404842,0.243531644219667,-4.72894899444617,2.25685066469239e-06,4.33909594125181e-06
"USA300HOU_0779",71023.9328728143,2.90637179912525,0.481966237053855,6.03023941446855,1.63716957831349e-09,3.78339877572359e-09
"USA300HOU_0780",25896.5457667523,1.50316410488213,0.146896064381108,10.2328412351628,1.41311513410695e-24,5.73583646718447e-24
"USA300HOU_0781",131.252891672833,1.03969575478635,0.286501438712589,3.6289372907106,0.000284590355449477,0.000467578642786863
"USA300HOU_0782",1857.6271266073,0.367835075075585,0.158817604721501,2.31608501916783,0.0205536270921644,0.0281067183936173
"USA300HOU_0783",200.401867605834,-0.295784577478063,0.216549380465749,-1.36589897806171,0.171970673556815,0.206895423385366
"USA300HOU_0784",579.185358312669,-0.205151096430885,0.205070357812755,-1.00039371179234,0.31712001191526,0.364226452041371
"USA300HOU_0785",138.779325158151,-0.408565213574343,0.270916852272458,-1.50808342171144,0.131533177643904,0.161216772781451
"USA300HOU_0786",7388.40554311791,1.80743949199692,0.145533814322196,12.4193782758654,2.05149544891198e-35,1.20178215926438e-34
"USA300HOU_0787",17347.5312829442,2.2266575086217,0.155809648113956,14.2908833668192,2.49425353198468e-46,1.84864149898202e-45
"USA300HOU_0788",1990.84981441375,-0.145147977563335,0.139157652915323,-1.04304703710156,0.296926508312142,0.343237320896802
"USA300HOU_0789",1111.85513616507,-0.283873762574877,0.151383443507814,-1.87519689073676,0.0607656417688412,0.0785328597619465
"USA300HOU_0790",785.218077012355,-0.0597181864975435,0.15967491104437,-0.373998558113799,0.708405388928813,0.749468319596217
"USA300HOU_0791",2693.23789322546,-0.108657699490209,0.151273374828535,-0.71828700598086,0.472580340452513,0.524155871613928
"USA300HOU_0792",28176.574700902,3.30542443096856,0.153424927683141,21.5442463026286,5.99512771297964e-103,1.27658155983527e-101
"USA300HOU_0793",1295.18104113226,1.54456961948799,0.171888033457474,8.98590546659623,2.56612514175241e-19,8.73720019710876e-19
"USA300HOU_0794",4120.88778971933,1.62788097606396,0.149799241487843,10.8670842381807,1.65402571210288e-27,7.45840501776812e-27
"USA300HOU_0795",6335.55515386968,2.00992215207692,0.14612968347456,13.7543728576325,4.79419924009247e-43,3.33234107802282e-42
"USA300HOU_0796",7595.14320801355,1.76898385599234,0.155780244533972,11.35563666166,6.95315265961433e-30,3.41047688953295e-29
"USA300HOU_0797",109389.896881889,5.55788933723082,0.154042247304557,36.0802924813367,4.62138237068614e-285,5.39094300023953e-283
"USA300HOU_0798",4479.10637028227,2.58363501387879,0.158539785865285,16.2964457141009,1.04600696673202e-59,1.04717787005299e-58
"USA300HOU_0799",1838.76186109381,0.733421505114129,0.171335998440503,4.28060367809285,1.86387029056613e-05,3.38117916807905e-05
"USA300HOU_0800",15.7585879250276,-0.560328754032204,0.70996302912684,-0.789236525064318,0.429973777908289,0.481477314744549
"USA300HOU_0801",28046.400947337,-0.945798683479721,0.16187566475885,-5.84274779590062,5.13467253951564e-09,1.15767448937147e-08
"USA300HOU_0802",67268.7240886177,0.403829937230496,0.163535067254231,2.46937824413343,0.0135348069450431,0.0189826905559595
"USA300HOU_0803",26103.2389959213,1.19825691253298,0.15565460815983,7.69817820814262,1.38019797855301e-14,3.89387084801023e-14
"USA300HOU_0804",22035.001370272,1.19171988647111,0.158962744383838,7.49685022795992,6.53695985928443e-14,1.79515489277995e-13
"USA300HOU_0805",42697.3243073577,1.12338745566749,0.154607780508149,7.26604736175148,3.70158850091199e-13,9.90165697701582e-13
"USA300HOU_0806",74216.594102664,1.56132385740999,0.151356941844608,10.3155087462915,5.9962885796447e-25,2.47889711235543e-24
"USA300HOU_0807",1571.42403681,-1.58013959558852,0.164747933826894,-9.59125591977879,8.70192270635491e-22,3.24267480849309e-21
"USA300HOU_0808",4846.82056376341,-1.33744114584221,0.16471078252482,-8.11993680887691,4.66426473044412e-16,1.39980114896886e-15
"USA300HOU_0809",3473.12251056662,-1.48462906035748,0.148936178549115,-9.968223133024,2.09951177180072e-23,8.19940332422318e-23
"USA300HOU_0810",11713.615997699,-0.986630726577217,0.146793754410132,-6.7212037088488,1.80229413760884e-11,4.52767338127765e-11
"USA300HOU_0811",2259.51515244564,-0.826270106937465,0.160640321018942,-5.1436034346572,2.69518152488444e-07,5.48231389785061e-07
"USA300HOU_0812",107.281551039096,-0.65479619659237,0.329206614371588,-1.98901288129429,0.0466997811837905,0.0610912834017722
"USA300HOU_0813",184.219962123723,-1.67077092076175,0.258974168689902,-6.45149641454141,1.10751070934664e-10,2.69153191410962e-10
"USA300HOU_0814",82.712656618915,-1.55438025975649,0.307895716897842,-5.0483984493757,4.45529186907365e-07,8.95396860278996e-07
"USA300HOU_0815",293.389704812683,-1.80276643273666,0.211471774498943,-8.52485603342624,1.52999994906209e-17,4.91615552495042e-17
"USA300HOU_0816",2.49493490165402,-0.580571532319313,1.56132366281262,-0.371845726896532,0.710007715756319,0.750571592346022
"USA300HOU_0817",24.9523745998986,0.958192568714651,0.532019310259353,1.80104847744632,0.0716952394597264,0.0918514989755755
"USA300HOU_0818",144.758617901556,-1.40710029887795,0.25955351175919,-5.4212339079559,5.91890512562028e-08,1.25239924700625e-07
"USA300HOU_0819",7838.1427333086,1.91891684704384,0.160871165529692,11.9282833609462,8.42938337875218e-33,4.54137261148436e-32
"USA300HOU_0820",314.270335969859,-3.92625351735365,0.972854876481287,-4.03580596887636,5.4415173700501e-05,9.52975920616476e-05
"USA300HOU_0821",232.750247839964,-0.509252694965804,0.249622783856575,-2.04008899787931,0.0413414623323804,0.054372129136165
"USA300HOU_0822",129.128461131968,-1.67231455583257,0.271656439881026,-6.15599084109685,7.46095354116502e-10,1.75594196060928e-09
"USA300HOU_0823",454.08162292428,-4.11507306667717,0.27008612346009,-15.236151394817,2.03510116510798e-52,1.7444653118162e-51
"USA300HOU_0824",36774.1758911632,-1.71973767484815,0.553678877117692,-3.10602001615206,0.00189623879481679,0.00292055607720635
"USA300HOU_0825",218.167176490702,0.0314274467231933,0.223667118750381,0.14050990998935,0.888257123127716,0.904437898046172
"USA300HOU_0826",251.862683541649,-0.202631910848015,0.215870405405922,-0.93867387920538,0.347898208455149,0.397196124802197
"USA300HOU_0827",265.791273733327,-2.17562082822813,0.210555516287434,-10.3327657550332,5.00949667900205e-25,2.07414808483989e-24
"USA300HOU_0828",211.80459508568,0.558484266470065,0.248320667906219,2.24904463723891,0.0245096562914469,0.0331281651536283
"USA300HOU_0829",3707.91418536608,2.99471478894775,0.205169259877551,14.5963132622063,2.96448660832597e-48,2.32564841232122e-47
"USA300HOU_0830",2027.70016085412,2.61395215553828,0.226009009422367,11.5656989171317,6.1488565001994e-31,3.11271358302547e-30
"USA300HOU_0831",307.639781542952,-1.39059720166037,0.207733911085124,-6.69412708977756,2.169628010854e-11,5.43014174731462e-11
"USA300HOU_0832",1175.98098999472,0.365333640072134,0.171110799615946,2.13507061443297,0.0327552425257783,0.0434415796819887
"USA300HOU_0833",793.111655442504,0.00558311040374419,0.243300768984102,0.0229473602860212,0.981692262282891,0.9846281643757
"USA300HOU_0834",3.21176531462459,1.20443893406608,1.29468444637701,0.930295360724022,0.352218179202696,0.401444934070023
"USA300HOU_0835",389.057639673789,2.22264869627496,0.245960365348511,9.03661324915336,1.6160091815002e-19,5.55865722303211e-19
"USA300HOU_0836",316.584370085704,1.29768579515041,0.224142068988518,5.78956820112555,7.05675994994963e-09,1.57646019531348e-08
"USA300HOU_0837",2562.07933288949,1.89623232478656,0.154530582764461,12.2709193925505,1.2977135111466e-34,7.37662150509818e-34
"USA300HOU_0838",5449.81234586187,3.94458588430097,0.149286397410616,26.4229424295857,7.46861644051877e-154,3.13098404842373e-152
"USA300HOU_0839",1321.10194727134,1.17282537453946,0.148207957291177,7.91337655531728,2.50500214260135e-15,7.29741666514596e-15
"USA300HOU_0840",6432.52225491809,0.477642448322902,0.142205539135271,3.35881746398466,0.000782767536964419,0.00124491126358953
"USA300HOU_0841",72.1366953868489,1.40427846726698,0.353073724808805,3.97729530292127,6.9703581119345e-05,0.00012065465041497
"USA300HOU_0842",936.470740693079,1.42946465976247,0.162379311625233,8.80324374734163,1.3291744968984e-18,4.40812753421309e-18
"USA300HOU_0843",119.447489255595,1.49307933735513,0.265773612669969,5.61786146621408,1.93335410161555e-08,4.2069659810499e-08
"USA300HOU_0844",222.30883161792,1.53406838315278,0.215324817970171,7.12443831423693,1.04505980155936e-12,2.74891710547427e-12
"USA300HOU_0845",528.407612227379,1.55453276681053,0.175752128793728,8.84502951674067,9.15041199979447e-19,3.06498818919458e-18
"USA300HOU_0846",335.856867657474,1.35033632675726,0.208325044645324,6.48187225427564,9.05913299867642e-11,2.21362967535964e-10
"USA300HOU_0847",934.511842654983,-0.945691617880853,0.176211691159895,-5.36679270062011,8.01490849739109e-08,1.68262906874024e-07
"USA300HOU_0848",515.221653834328,-0.737679372548027,0.200527759199423,-3.67868955147707,0.000234435423017387,0.00038754789892523
"USA300HOU_0849",1090.33927720121,-0.343771315450062,0.157099039850386,-2.18824580836047,0.0286517019739391,0.0383022004963022
"USA300HOU_0850",253.091708425199,-1.93407304993498,0.233209472758117,-8.29328683376848,1.10161266990313e-16,3.39337174896682e-16
"USA300HOU_0851",367.324570685507,-2.0588254242212,0.236137913738547,-8.71874148299937,2.81311038947845e-18,9.22686451707908e-18
"USA300HOU_0852",268.736619673926,-2.49996213166798,0.276868998430737,-9.02940432420202,1.72608791734393e-19,5.92969767251441e-19
"USA300HOU_0853",216.764772783479,-2.16274582669174,0.239741688709569,-9.02115038203374,1.86124383569204e-19,6.38582763575669e-19
"USA300HOU_0854",294.039414550202,-1.80872168084977,0.204362548835692,-8.85055354395678,8.70862699264931e-19,2.92065577765976e-18
"USA300HOU_0855",56.3558408102086,1.91606311639462,0.390093509933873,4.91180465093977,9.02419379065102e-07,1.77767341705703e-06
"USA300HOU_0856",35.0804848826948,1.92772009972077,0.448952058796445,4.29382171648486,1.75623519958123e-05,3.19239772390003e-05
"USA300HOU_0857",17.0516379120417,1.69670250820787,0.660425083201602,2.56910670318973,0.0101961056860108,0.0145279615271201
"USA300HOU_0858",14.7872441310132,1.72642837154215,0.666343483916053,2.59089855789698,0.00957257042332038,0.0136977101044099
"USA300HOU_0859",58.225732657951,1.07691156030483,0.360483274834477,2.9874106109342,0.00281351558721164,0.00425276750450075
"USA300HOU_0860",51.7674372636512,0.421391666367626,0.381788813083796,1.10372973729625,0.269710391896636,0.314759887541833
"USA300HOU_0861",506.891518969863,1.32669749691271,0.191193192635059,6.93904149320345,3.94769182010646e-12,1.01940877318052e-11
"USA300HOU_0862",135.999637238425,1.0765220113284,0.260584279462353,4.13118555558883,3.60897111154751e-05,6.39133299820592e-05
"USA300HOU_0863",71.8874608546672,1.16310667909691,0.372717987148365,3.1206078568833,0.00180478192225473,0.00278930293629575
"USA300HOU_0864",996.423253427184,1.49603368990603,0.164027673422363,9.12061762928148,7.46974025614025e-20,2.60276793600315e-19
"USA300HOU_0865",362.237682720151,1.02579141444507,0.203863639876912,5.0317526708756,4.86016016563825e-07,9.71669875142132e-07
"USA300HOU_0866",5327.49219250037,-1.6906342101622,0.151956119863629,-11.1258053422227,9.39535352595958e-29,4.42240938774554e-28
"USA300HOU_0867",545.44807993658,-0.125847294288812,0.204883903698337,-0.614237097288544,0.539058662418273,0.590565288390456
"USA300HOU_0868",56705.5400491109,3.33851967797146,0.210287883964039,15.8759487947597,9.29939776840153e-57,8.69347881972867e-56
"USA300HOU_0869",2332.05326760652,-0.844278001938776,0.139768728325528,-6.04053576256638,1.53603333295675e-09,3.55580451451506e-09
"USA300HOU_0870",11100.0947542799,0.689231587415571,0.135612633503753,5.0823553057577,3.72783263302159e-07,7.53145704397358e-07
"USA300HOU_0871",17982.4982117658,1.10469019362871,0.146455587892333,7.54283403949614,4.59866245821552e-14,1.27198055416415e-13
"USA300HOU_0872",275.893060987506,1.2285959506531,0.206031830608936,5.963136603805,2.47441388430144e-09,5.67423286459895e-09
"USA300HOU_0873",16121.5905918747,1.35045039538165,0.141703693275086,9.53010019830636,1.57131494843843e-21,5.77512055706893e-21
"USA300HOU_0874",8159.49443011575,1.41919279437352,0.146310114315093,9.69989532861104,3.01808093845042e-22,1.13569581456697e-21
"USA300HOU_0875",27249.3975971982,1.62682020739586,0.148163105292971,10.979927858417,4.77304824592047e-28,2.1965846387315e-27
"USA300HOU_0876",37.3107554492637,-0.153230581059518,0.440280406332964,-0.348029525855477,0.727818009551676,0.766079136770163
"USA300HOU_0877",54.7984791500745,0.0554929084718686,0.340609420582744,0.162922412354087,0.870579524090332,0.88947633782725
"USA300HOU_0878",631.089466526077,1.22277918149331,0.21347719807567,5.72791470243992,1.01672662411507e-08,2.24701608937458e-08
"USA300HOU_0879",289.575972835541,-0.0317109555017697,0.288660174899063,-0.109855665101215,0.912523843780716,0.926684887533558
"USA300HOU_0880",0,NA,NA,NA,NA,NA
"USA300HOU_0881",9.03073396571591,-0.788783840848838,0.881323224619353,-0.894999494866957,0.370787358002781,0.421178019272422
"USA300HOU_0882",1211.46440905139,-0.0107571560111259,0.15198564206373,-0.0707774488764885,0.943574879993732,0.951462441081451
"USA300HOU_0883",999.454608384657,0.380949349858455,0.164617968311221,2.31414197226785,0.0206599357438286,0.028223323625607
"USA300HOU_0884",2539.81655584589,0.567311447374314,0.149688066440831,3.78995774922754,0.000150672910992306,0.000253610677661454
"USA300HOU_0885",9702.46128145467,0.684294284303592,0.140350302130618,4.87561675262193,1.08469018714103e-06,2.1258026092764e-06
"USA300HOU_0886",1318.70852015272,0.465742953381195,0.151213343174303,3.08003872941513,0.00206973679023088,0.00317501647123468
"USA300HOU_0887",274.318029523282,-1.11295159414112,0.211135312568315,-5.27127168166627,1.35481749307512e-07,2.80476491814858e-07
"USA300HOU_0888",746.857146294169,-1.86346558940599,0.163513582637731,-11.3963963075444,4.35786897670689e-30,2.16121302486222e-29
"USA300HOU_0889",1289.84615679926,-1.53336070656205,0.144823797378006,-10.5877675791072,3.39594046956158e-26,1.46248929050301e-25
"USA300HOU_0890",2132.18391760287,-0.781319073215659,0.1454705703811,-5.37097690047395,7.83112412522548e-08,1.64791419827294e-07
"USA300HOU_0891",186.987389384813,-3.38180438308644,0.29905305175656,-11.3083760999013,1.19276608807265e-29,5.79744821430963e-29
"USA300HOU_0892",542.432820084486,-3.15114182719454,0.213502102899356,-14.7593011235115,2.68043969767226e-49,2.16615051471526e-48
"USA300HOU_0893",7505.98270005603,-2.87997523477176,0.137818299804556,-20.8969000405312,5.71371343783128e-97,1.06457591345148e-95
"USA300HOU_0894",7329.34888885061,-2.27888135948906,0.143498672466279,-15.8808532533608,8.60005164417615e-57,8.09611879344723e-56
"USA300HOU_0895",1992.54259254528,-2.3126972361728,0.159773546847235,-14.4748444395745,1.7472058063815e-47,1.33174806207999e-46
"USA300HOU_0896",11571.0976367219,-2.3711771167347,0.130581389832327,-18.1586144838818,1.09759924991189e-73,1.43651648171396e-72
"USA300HOU_0897",2740.92516343304,0.69479807865877,0.167732267059826,4.1423042258825,3.4383383480034e-05,6.10123134106687e-05
"USA300HOU_0898",490.644997117321,-0.919993415342596,0.185862925376652,-4.94984900016088,7.42710824025341e-07,1.47279611297856e-06
"USA300HOU_0899",2783.77672733997,0.0463718346400877,0.15626129888054,0.296758282263725,0.766651057340453,0.79973747544496
"USA300HOU_0900",1354.81573790531,2.59345266565561,0.164096210549358,15.8044640822193,2.89844605379307e-56,2.70018429247459e-55
"USA300HOU_0901",2358.43745341272,2.08830546268614,0.174345498937381,11.9779717596047,4.63525477357294e-33,2.51240172878711e-32
"USA300HOU_0902",15001.9598114547,-1.38504630291843,0.137359966842247,-10.0833331192421,6.54668670381764e-24,2.59833734117496e-23
"USA300HOU_0903",1865.00434777888,-0.66429354874852,0.149617600175569,-4.43994254665896,8.99828968804589e-06,1.6661429422379e-05
"USA300HOU_0904",1013.14801711888,-0.0891622611018867,0.171307008113522,-0.520482273806338,0.602727479630916,0.651275806624949
"USA300HOU_0905",3691.04915888793,5.25426213999275,0.155442454356381,33.8019761830728,1.84465520131638e-250,1.64973663504395e-248
"USA300HOU_0906",3077.9555380336,0.0361023789363018,0.156510901403324,0.230670059482099,0.817571135349104,0.845621956878044
"USA300HOU_0907",1552.12618659409,-0.0283810898901906,0.16465293074846,-0.17236917533857,0.863147303970785,0.882891428346785
"USA300HOU_0908",4280.11207567986,-0.111361975239707,0.14770415966488,-0.753952871011701,0.450877521599789,0.502577644558468
"USA300HOU_0909",11422.9433785533,-0.0777299755036672,0.144441557733886,-0.538141354352286,0.590479464109045,0.639712234159312
